"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"SM.POP.REFG.OR","Refugee population by country or territory of origin","Refugees are people who are recognized as refugees under the 1951 Convention Relating to the Status of Refugees or its 1967 Protocol, the 1969 Organization of African Unity Convention Governing the Specific Aspects of Refugee Problems in Africa, people recognized as refugees in accordance with the UNHCR statute, people granted refugee-like humanitarian status, and people provided temporary protection. Asylum seekers--people who have applied for asylum or refugee status and who have not yet received a decision or who are registered as asylum seekers--are excluded. Palestinian refugees are people (and their descendants) whose residence was Palestine between June 1946 and May 1948 and who lost their homes and means of livelihood as a result of the 1948 Arab-Israeli conflict. Country of origin generally refers to the nationality or country of citizenship of a claimant.","United Nations High Commissioner for Refugees (UNHCR), Refugee Data Finder at https://www.unhcr.org/refugee-statistics/.",
"SM.POP.REFG","Refugee population by country or territory of asylum","Refugees are people who are recognized as refugees under the 1951 Convention Relating to the Status of Refugees or its 1967 Protocol, the 1969 Organization of African Unity Convention Governing the Specific Aspects of Refugee Problems in Africa, people recognized as refugees in accordance with the UNHCR statute, people granted refugee-like humanitarian status, and people provided temporary protection. Asylum seekers--people who have applied for asylum or refugee status and who have not yet received a decision or who are registered as asylum seekers--are excluded. Palestinian refugees are people (and their descendants) whose residence was Palestine between June 1946 and May 1948 and who lost their homes and means of livelihood as a result of the 1948 Arab-Israeli conflict. Country of asylum is the country where an asylum claim was filed and granted.","United Nations High Commissioner for Refugees (UNHCR) and UNRWA through UNHCR's Refugee Data Finder at https://www.unhcr.org/refugee-statistics/.",
"SM.POP.NETM","Net migration","Net migration is the net total of migrants during the period, that is, the total number of immigrants less the annual number of emigrants, including both citizens and noncitizens. Data are five-year estimates.","United Nations Population Division. World Population Prospects: 2019 Revision.",
"SH.XPD.PVTD.PP.CD","Domestic private health expenditure per capita, PPP (current international $)","Current private expenditures on health per capita expressed in international dollars at purchasing power parity (PPP time series based on ICP2011 PPP).","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.PVTD.PC.CD","Domestic private health expenditure per capita (current US$)","Current private expenditures on health per capita expressed in current US dollars. Domestic private sources include funds from households, corporations and non-profit organizations. Such expenditures can be either prepaid to voluntary health insurance or paid directly to healthcare providers.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.PVTD.CH.ZS","Domestic private health expenditure (% of current health expenditure)","Share of current health expenditures funded from domestic private sources.  Domestic private sources include funds from households, corporations and non-profit organizations. Such expenditures can be either prepaid to voluntary health insurance or paid directly to healthcare providers.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.OOPC.PP.CD","Out-of-pocket expenditure per capita, PPP (current international $)","Health expenditure through out-of-pocket payments per capita in international dollars at purchasing power parity (PPP time series based on ICP2011 PPP).","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.OOPC.PC.CD","Out-of-pocket expenditure per capita (current US$)","Health expenditure through out-of-pocket payments per capita in USD.  Out of pocket payments are spending on health directly out of pocket by households in each country.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.OOPC.CH.ZS","Out-of-pocket expenditure (% of current health expenditure)","Share of out-of-pocket payments of total current health expenditures.  Out-of-pocket payments are spending on health directly out-of-pocket by households.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.GHED.PP.CD","Domestic general government health expenditure per capita, PPP (current international $)","Public expenditure on health from domestic sources per capita expressed in international dollars at purchasing power parity (PPP time series based on ICP2011 PPP).","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.GHED.PC.CD","Domestic general government health expenditure per capita (current US$)","Public expenditure on health from domestic sources per capita expressed in current US dollars.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.GHED.GE.ZS","Domestic general government health expenditure (% of general government expenditure)","Public expenditure on health from domestic sources as a share of total public expenditure.  It indicates the priority of the government to spend on health from own domestic public resources.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.GHED.GD.ZS","Domestic general government health expenditure (% of GDP)","Public expenditure on health from domestic sources as a share of the economy as measured by GDP.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.GHED.CH.ZS","Domestic general government health expenditure (% of current health expenditure)","Share of current health expenditures funded from domestic public sources for health.  Domestic public sources include domestic revenue as internal transfers and grants, transfers, subsidies to voluntary health insurance beneficiaries, non-profit institutions serving households (NPISH) or enterprise financing schemes as well as compulsory prepayment and social health insurance contributions. They do not include external resources spent by governments on health.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.EHEX.PP.CD","External health expenditure per capita, PPP (current international $)","Current external expenditures on health per capita expressed in international dollars at purchasing power parity (PPP time series based on ICP2011 PPP). External sources are composed of direct foreign transfers and foreign transfers distributed by government encompassing all financial inflows into the national health system from outside the country.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.EHEX.PC.CD","External health expenditure per capita (current US$)","Current external expenditures on health per capita expressed in current US dollars. External sources are composed of direct foreign transfers and foreign transfers distributed by government encompassing all financial inflows into the national health system from outside the country.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.EHEX.CH.ZS","External health expenditure (% of current health expenditure)","Share of current health expenditures funded from external sources. External sources compose of direct foreign transfers and foreign transfers distributed by government encompassing all financial inflows into the national health system from outside the country. External sources either flow through the government scheme or are channeled through non-governmental organizations or other schemes.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.CHEX.PP.CD","Current health expenditure per capita, PPP (current international $)","Current expenditures on health per capita expressed in international dollars at purchasing power parity (PPP time series based on ICP2011 PPP).","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.CHEX.PC.CD","Current health expenditure per capita (current US$)","Current expenditures on health per capita in current US dollars. Estimates of current health expenditures include healthcare goods and services consumed during each year.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.XPD.CHEX.GD.ZS","Current health expenditure (% of GDP)","Level of current health expenditure expressed as a percentage of GDP.  Estimates of current health expenditures include healthcare goods and services consumed during each year. This indicator does not include capital health expenditures such as buildings, machinery, IT and stocks of vaccines for emergency or outbreaks.","World Health Organization Global Health Expenditure database (http://apps.who.int/nha/database).",
"SH.VAC.TTNS.ZS","Newborns protected against tetanus (%)","Newborns protected against tetanus are the percentage of births by women of child-bearing age who are immunized against tetanus.","WHO and UNICEF (http://www.who.int/immunization/monitoring_surveillance/en/).",
"SH.UHC.SRVS.CV.XD","UHC service coverage index","Coverage index for essential health services (based on tracer interventions that include reproductive, maternal, newborn and child health, infectious diseases, noncommunicable diseases and service capacity and access). It is presented on a scale of 0 to 100.","World Health Organization, Global Health Observatory Data Repository (https://www.who.int/data/gho).",
"SH.UHC.OOPC.25.ZS","Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%)","Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.OOPC.25.TO","Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure","Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.OOPC.10.ZS","Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%)","Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.OOPC.10.TO","Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure","Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.NOP2.ZS","Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","Proportion of population pushed below the $3.20 ($2011 PPP) poverty line by out-of-pocket health care expenditure. This indicator shows the fraction of a country's households experiencing impoverishing expenditures, defined as expenditures without which the household would have been above the $3.20 poverty line, but because of the expenditures is below the poverty line.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.NOP2.ZG","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure, as a percentage of the $3.20 poverty line. The poverty gap increase due to out-of-pocket health spending is one way to measure how much out-of-pocket health spending pushes people below or further below the poverty line (the difference in the poverty gap due to out-of-pocket health spending being included or excluded from the measure of household welfare). This difference corresponds to the total out-of-pocket health spending for households that are already below the poverty line, to the amount that exceeds the shortfall between the poverty line and total consumption for households that are impoverished by out-of-pocket health spending and to zero for households whose consumption is above the poverty line after accounting for out-of-pocket health spending.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.NOP2.TO","Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure. This indicator shows the number of households experiencing impoverishing expenditures, defined as expenditures without which the household would have been above the $1.90 poverty line, but because of the expenditures is below the poverty line.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.NOP2.CG","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD)","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure, expressed in US dollars (2011 PPP). The poverty gap increase due to out-of-pocket health spending is one way to measure how much out-of-pocket health spending pushes people below or further below the poverty line (the difference in the poverty gap due to out-of-pocket health spending being included or excluded from the measure of household welfare). This difference corresponds to the total out-of-pocket health spending for households that are already below the poverty line, to the amount that exceeds the shortfall between the poverty line and total consumption for households that are impoverished by out-of-pocket health spending and to zero for households whose consumption is above the poverty line after accounting for out-of-pocket health spending.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.NOP1.ZS","Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure. This indicator shows the fraction of a country's households experiencing impoverishing expenditures, defined as expenditures without which the household would have been above the $ 1.90 poverty line, but because of the expenditures is below the poverty line.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.NOP1.ZG","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure, as a percentage of the $1.90 poverty line. The poverty gap increase due to out-of-pocket health spending is one way to measure how much out-of-pocket health spending pushes people below or further below the poverty line (the difference in the poverty gap due to out-of-pocket health spending being included or excluded from the measure of household welfare). This difference corresponds to the total out-of-pocket health spending for households that are already below the poverty line, to the amount that exceeds the shortfall between the poverty line and total consumption for households that are impoverished by out-of-pocket health spending and to zero for households whose consumption is above the poverty line after accounting for out-of-pocket health spending.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.NOP1.TO","Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure. This indicator shows the number of households experiencing impoverishing expenditures, defined as expenditures without which the household would have been above the $1.90 poverty line, but because of the expenditures is below the poverty line.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.UHC.NOP1.CG","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD)","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure, expressed in US dollars (2011 PPP). The poverty gap increase due to out-of-pocket health spending is one way to measure how much out-of-pocket health spending pushes people below or further below the poverty line (the difference in the poverty gap due to out-of-pocket health spending being included or excluded from the measure of household welfare). This difference corresponds to the total out-of-pocket health spending for households that are already below the poverty line, to the amount that exceeds the shortfall between the poverty line and total consumption for households that are impoverished by out-of-pocket health spending and to zero for households whose consumption is above the poverty line after accounting for out-of-pocket health spending.","World Health Organization and World Bank. 2019. Global Monitoring Report on Financial Protection in Health 2019.",
"SH.TBS.INCD","Incidence of tuberculosis (per 100,000 people)","Incidence of tuberculosis is the estimated number of new and relapse tuberculosis cases arising in a given year, expressed as the rate per 100,000 population. All forms of TB are included, including cases in people living with HIV. Estimates for all years are recalculated as new information becomes available and techniques are refined, so they may differ from those published previously.","World Health Organization, Global Tuberculosis Report.",
"SH.TBS.DTEC.ZS","Tuberculosis case detection rate (%, all forms)","Tuberculosis case detection rate (all forms) is the number of new and relapse tuberculosis cases notified to WHO in a given year, divided by WHO's estimate of the number of incident tuberculosis cases for the same year, expressed as a percentage. Estimates for all years are recalculated as new information becomes available and techniques are refined, so they may differ from those published previously.","World Health Organization, Global Tuberculosis Report.",
"SH.TBS.CURE.ZS","Tuberculosis treatment success rate (% of new cases)","Tuberculosis treatment success rate is the percentage of all new tuberculosis cases (or new and relapse cases for some countries) registered under a national tuberculosis control programme in a given year that successfully completed treatment, with or without bacteriological evidence of success (""cured"" and ""treatment completed"" respectively).","World Health Organization, Global Tuberculosis Report.",
"SH.SVR.WAST.ZS","Prevalence of severe wasting, weight for height (% of children under 5)","Prevalence of severe wasting is the proportion of children under age 5 whose weight for height is more than three standard deviations below the median for the international reference population ages 0-59.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.SVR.WAST.MA.ZS","Prevalence of severe wasting, weight for height, male (% of children under 5)","Prevalence of severe wasting, male, is the proportion of boys under age 5 whose weight for height is more than three standard deviations below the median for the international reference population ages 0-59.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.SVR.WAST.FE.ZS","Prevalence of severe wasting, weight for height, female (% of children under 5)","Prevalence of severe wasting, female, is the proportion of girls under age 5 whose weight for height is more than three standard deviations below the median for the international reference population ages 0-59.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.WAST.ZS","Prevalence of wasting, weight for height (% of children under 5)","Prevalence of wasting is the proportion of children under age 5 whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.WAST.MA.ZS","Prevalence of wasting, weight for height, male (% of children under 5)","Prevalence of wasting, male,is the proportion of boys under age 5 whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.WAST.FE.ZS","Prevalence of wasting, weight for height, female (% of children under 5)","Prevalence of wasting, female, is the proportion of girls under age 5 whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.WASH.P5","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene is deaths attributable to unsafe water, sanitation and hygiene focusing on inadequate WASH services per 100,000 population. Death rates are calculated by dividing the number of deaths by the total population. In this estimate, only the impact of diarrhoeal diseases, intestinal nematode infections, and protein-energy malnutrition are taken into account.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.TRAF.P5","Mortality caused by road traffic injury (per 100,000 population)","Mortality caused by road traffic injury is estimated road traffic fatal injury deaths per 100,000 population.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.SUIC.P5","Suicide mortality rate (per 100,000 population)","Suicide mortality rate is the number of suicide deaths in a year per 100,000 population. Crude suicide rate (not age-adjusted).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.SUIC.MA.P5","Suicide mortality rate, male (per 100,000 male population)","Suicide mortality rate is the number of suicide deaths in a year per 100,000 population. Crude suicide rate (not age-adjusted).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.SUIC.FE.P5","Suicide mortality rate, female (per 100,000 female population)","Suicide mortality rate is the number of suicide deaths in a year per 100,000 population. Crude suicide rate (not age-adjusted).","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.STNT.ZS","Prevalence of stunting, height for age (% of children under 5)","Prevalence of stunting is the percentage of children under age 5 whose height for age is more than two standard deviations below the median for the international reference population ages 0-59 months. For children up to two years old height is measured by recumbent length. For older children height is measured by stature while standing. The data are based on the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.STNT.ME.ZS","Prevalence of stunting, height for age (modeled estimate, % of children under 5)","Prevalence of stunting is the percentage of children under age 5 whose height for age is more than two standard deviations below the median for the international reference population ages 0-59 months. For children up to two years old height is measured by recumbent length. For older children height is measured by stature while standing. The data are based on the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME).",
"SH.STA.STNT.MA.ZS","Prevalence of stunting, height for age, male (% of children under 5)","Prevalence of stunting, male, is the percentage of boys under age 5 whose height for age is more than two standard deviations below the median for the international reference population ages 0-59 months. For children up to two years old height is measured by recumbent length. For older children height is measured by stature while standing. The data are based on the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.STNT.FE.ZS","Prevalence of stunting, height for age, female (% of children under 5)","Prevalence of stunting, female, is the percentage of girls under age 5 whose height for age is more than two standard deviations below the median for the international reference population ages 0-59 months. For children up to two years old height is measured by recumbent length. For older children height is measured by stature while standing. The data are based on the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.SMSS.ZS","People using safely managed sanitation services (% of population)","The percentage of people using improved sanitation facilities that are not shared with other households and where excreta are safely disposed of in situ or transported and treated offsite. Improved sanitation facilities include flush/pour flush to piped sewer systems, septic tanks or pit latrines: ventilated improved pit latrines, compositing toilets or pit latrines with slabs.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.STA.SMSS.UR.ZS","People using safely managed sanitation services, urban (% of urban population)","The percentage of people using improved sanitation facilities that are not shared with other households and where excreta are safely disposed of in situ or transported and treated offsite. Improved sanitation facilities include flush/pour flush to piped sewer systems, septic tanks or pit latrines: ventilated improved pit latrines, compositing toilets or pit latrines with slabs.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.STA.SMSS.RU.ZS","People using safely managed sanitation services, rural (% of rural population)","The percentage of people using improved sanitation facilities that are not shared with other households and where excreta are safely disposed of in situ or transported and treated offsite. Improved sanitation facilities include flush/pour flush to piped sewer systems, septic tanks or pit latrines: ventilated improved pit latrines, compositing toilets or pit latrines with slabs.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.STA.POIS.P5.MA","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","Mortality rate attributed to unintentional poisonings is the number of male deaths from unintentional poisonings in a year per 100,000 male population. Unintentional poisoning can be caused by household chemicals, pesticides, kerosene, carbon monoxide and medicines, or can be the result of environmental contamination or occupational chemical exposure.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.POIS.P5.FE","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","Mortality rate attributed to unintentional poisonings is the number of female deaths from unintentional poisonings in a year per 100,000 female population.  Unintentional poisoning can be caused by household chemicals, pesticides, kerosene, carbon monoxide and medicines, or can be the result of environmental contamination or occupational chemical exposure.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.POIS.P5","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unintentional poisonings is the number of deaths from unintentional poisonings in a year per 100,000 population.  Unintentional poisoning can be caused by household chemicals, pesticides, kerosene, carbon monoxide and medicines, or can be the result of environmental contamination or occupational chemical exposure.","World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/).",
"SH.STA.OWGH.ZS","Prevalence of overweight, weight for height (% of children under 5)","Prevalence of overweight children is the percentage of children under age 5 whose weight for height is more than two standard deviations above the median for the international reference population of the corresponding age as established by the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.OWGH.ME.ZS","Prevalence of overweight (modeled estimate, % of children under 5)","Prevalence of overweight children is the percentage of children under age 5 whose weight for height is more than two standard deviations above the median for the international reference population of the corresponding age as established by the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME).",
"SH.STA.OWGH.MA.ZS","Prevalence of overweight, weight for height, male (% of children under 5)","Prevalence of overweight, male, is the percentage of boys under age 5 whose weight for height is more than two standard deviations above the median for the international reference population of the corresponding age as established by the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.OWGH.FE.ZS","Prevalence of overweight, weight for height, female (% of children under 5)","Prevalence of overweight, female, is the percentage of girls under age 5 whose weight for height is more than two standard deviations above the median for the international reference population of the corresponding age as established by the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.ORTH","Diarrhea treatment (% of children under 5 who received ORS packet)","Percentage of children under age 5 with diarrhea in the two weeks preceding the survey who received oral rehydration salts (ORS packets or pre-packaged ORS fluids).","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
"SH.STA.ORCF.ZS","Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)","Children with diarrhea who received oral rehydration and continued feeding refer to the percentage of children under age five with diarrhea in the two weeks prior to the survey who received either oral rehydration therapy or increased fluids, with continued feeding.","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
"SH.STA.ODFC.ZS","People practicing open defecation (% of population)","People practicing open defecation refers to the percentage of the population defecating in the open, such as in fields, forest, bushes, open bodies of water, on beaches, in other open spaces or disposed of with solid waste.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply and Sanitation (http://www.wssinfo.org/).",
"SH.STA.ODFC.UR.ZS","People practicing open defecation, urban (% of urban population)","People practicing open defecation refers to the percentage of the population defecating in the open, such as in fields, forest, bushes, open bodies of water, on beaches, in other open spaces or disposed of with solid waste.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply and Sanitation (http://www.wssinfo.org/).",
"SH.STA.ODFC.RU.ZS","People practicing open defecation, rural (% of rural population)","People practicing open defecation refers to the percentage of the population defecating in the open, such as in fields, forest, bushes, open bodies of water, on beaches, in other open spaces or disposed of with solid waste.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply and Sanitation (http://www.wssinfo.org/).",
"SH.STA.MMRT.NE","Maternal mortality ratio (national estimate, per 100,000 live births)","Maternal mortality ratio is the number of women who die from pregnancy-related causes while pregnant or within 42 days of pregnancy termination per 100,000 live births.","The country data compiled, adjusted and used in the estimation model by the Maternal Mortality Estimation Inter-Agency Group (MMEIG). The country data were compiled from the following sources:  civil registration and vital statistics; specialized studies on maternal mortality; population based surveys and censuses; other available data sources including data from surveillance sites.",
"SH.STA.MMRT","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Maternal mortality ratio is the number of women who die from pregnancy-related causes while pregnant or within 42 days of pregnancy termination per 100,000 live births. The data are estimated with a regression model using information on the proportion of maternal deaths among non-AIDS deaths in women ages 15-49, fertility, birth attendants, and GDP measured using purchasing power parities (PPPs).","WHO, UNICEF, UNFPA, World Bank Group, and the United Nations Population Division. Trends in Maternal Mortality: 2000 to 2017. Geneva, World Health Organization, 2019",
"SH.STA.MALN.ZS","Prevalence of underweight, weight for age (% of children under 5)","Prevalence of underweight children is the percentage of children under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.MALN.MA.ZS","Prevalence of underweight, weight for age, male (% of children under 5)","Prevalence of underweight, male, is the percentage of boys under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.MALN.FE.ZS","Prevalence of underweight, weight for age, female (% of children under 5)","Prevalence of underweight, female, is the percentage of girls under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's new child growth standards released in 2006.","UNICEF, WHO, World Bank: Joint child malnutrition estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"SH.STA.HYGN.ZS","People with basic handwashing facilities including soap and water (% of population)","The percentage of people living in households that have a handwashing facility with soap and water available on the premises. Handwashing facilities may be fixed or mobile and include a sink with tap water, buckets with taps, tippy-taps, and jugs or basins designated for handwashing. Soap includes bar soap, liquid soap, powder detergent, and soapy water but does not include ash, soil, sand or other handwashing agents.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
"SH.STA.HYGN.UR.ZS","People with basic handwashing facilities including soap and water, urban (% of urban population)","The percentage of people living in households that have a handwashing facility with soap and water available on the premises. Handwashing facilities may be fixed or mobile and include a sink with tap water, buckets with taps, tippy-taps, and jugs or basins designated for handwashing. Soap includes bar soap, liquid soap, powder detergent, and soapy water but does not include ash, soil, sand or other handwashing agents.","WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org).",
